EUR/USD;24.06.2021 00:00:00.000;24.06.2021 01:00:00.000;1,19296;1,19335;1,19274;1,19309;1,19298;1,19335;1,19275;1,19311;1;0;0.00002
EUR/USD;24.06.2021 01:00:00.000;24.06.2021 02:00:00.000;1,19309;1,19325;1,19194;1,19267;1,19311;1,19327;1,19195;1,19270;1;0;0.00003
EUR/USD;24.06.2021 02:00:00.000;24.06.2021 03:00:00.000;1,19267;1,19284;1,19207;1,19258;1,19270;1,19285;1,19208;1,19260;1;0;0.00002
EUR/USD;24.06.2021 03:00:00.000;24.06.2021 04:00:00.000;1,19258;1,19262;1,19211;1,19214;1,19260;1,19262;1,19211;1,19215;1;0;0.00001
EUR/USD;24.06.2021 04:00:00.000;24.06.2021 05:00:00.000;1,19214;1,19261;1,19214;1,19239;1,19215;1,19263;1,19215;1,19241;1;0;0.00002
EUR/USD;24.06.2021 05:00:00.000;24.06.2021 06:00:00.000;1,19239;1,19261;1,19210;1,19229;1,19241;1,19262;1,19210;1,19232;1;0;0.00003
EUR/USD;24.06.2021 06:00:00.000;24.06.2021 07:00:00.000;1,19229;1,19383;1,19177;1,19340;1,19232;1,19384;1,19177;1,19342;1;0;0.00002
EUR/USD;24.06.2021 07:00:00.000;24.06.2021 08:00:00.000;1,19340;1,19430;1,19287;1,19322;1,19342;1,19431;1,19289;1,19327;1;0;0.00005
EUR/USD;24.06.2021 08:00:00.000;24.06.2021 09:00:00.000;1,19322;1,19401;1,19249;1,19252;1,19327;1,19403;1,19251;1,19253;1;0;0.00001
EUR/USD;24.06.2021 09:00:00.000;24.06.2021 10:00:00.000;1,19252;1,19455;1,19250;1,19436;1,19253;1,19456;1,19252;1,19436;1;0;0.00000
EUR/USD;24.06.2021 10:00:00.000;24.06.2021 11:00:00.000;1,19436;1,19496;1,19412;1,19446;1,19436;1,19497;1,19413;1,19447;1;0;0.00001
EUR/USD;24.06.2021 11:00:00.000;24.06.2021 12:00:00.000;1,19446;1,19477;1,19344;1,19362;1,19447;1,19478;1,19344;1,19365;1;0;0.00003
EUR/USD;24.06.2021 12:00:00.000;24.06.2021 13:00:00.000;1,19362;1,19563;1,19313;1,19543;1,19365;1,19565;1,19315;1,19543;1;0;0.00000
EUR/USD;24.06.2021 13:00:00.000;24.06.2021 14:00:00.000;1,19543;1,19560;1,19405;1,19501;1,19543;1,19562;1,19406;1,19501;1;0;0.00000
